Car_ID,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body_Style,Phone,Dealer_Region
C_CND_003669,12/12/2023,Teo,Male,"$13,500 ",Pars Auto Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,"$22,000 ",38701-8047,Hatchback,6944431,Janesville
C_CND_003670,12/13/2023,Alisa,Male,"$13,500 ",Ryder Truck Rental and Leasing,Buick,Park Avenue,Overhead Camshaft,Manual,Black,"$29,000 ",06457-3834,Hatchback,7270007,Middletown
C_CND_003671,12/15/2023,Anne,Male,"$13,500 ",U-Haul CO,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$17,000 ",78758-7841,Hatchback,6588699,Austin
C_CND_003672,12/15/2023,Hanna,Female,"$13,500 ",Scrivener Performance Engineering,Nissan,Frontier,Overhead Camshaft,Manual,Black,"$53,000 ",38701-8047,Hatchback,7008522,Scottsdale
C_CND_003673,12/19/2023,Yanis,Male,"$13,500 ",Suburban Ford,Ford,Mustang,Double Overhead Camshaft,Auto,Black,"$9,000 ",53546-9427,Hatchback,7618106,Janesville
C_CND_003674,12/19/2023,Juliette,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Lexus,GS400,Double Overhead Camshaft,Auto,Black,"$12,000 ",53546-9427,Hatchback,6785055,Janesville
C_CND_003675,12/25/2023,Paige,Male,"$13,500 ",Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,"$22,000 ",06457-3834,Hatchback,6127554,Middletown
C_CND_003676,12/25/2023,Charles,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Mercury,Cougar,Double Overhead Camshaft,Auto,Black,"$26,000 ",53546-9427,Hatchback,6195221,Austin
C_CND_003677,12/29/2023,Amandine,Male,"$13,500 ",Chrysler of Tri-Cities,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$17,000 ",99301-3882,Hatchback,6287723,Scottsdale
C_CND_003678,12/31/2023,Ludivine,Female,"$13,500 ",Progressive Shippers Cooperative Association No,Toyota,RAV4,Double Overhead Camshaft,Auto,Black,"$28,000 ",53546-9427,Hatchback,8654123,Janesville
C_CND_003679,1/2/2022,Geraldine,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$26,000 ",06457-3834,SUV,8264678,Middletown
C_CND_003680,1/4/2022,Anais,Male,"$13,500 ",Suburban Ford,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,000 ",53546-9427,SUV,6595676,Janesville
C_CND_003681,1/5/2022,Aminata,Male,"$13,500 ",Race Car Help,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000 ",78758-7841,SUV,8941079,Austin
C_CND_003682,1/5/2022,Tziporah,Female,"$13,500 ",Enterprise Rent A Car,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,000 ",60504-7114,SUV,8750989,Scottsdale
C_CND_003683,1/6/2022,Isabel,Male,"$13,500 ",Race Car Help,Lexus,ES300,Double Overhead Camshaft,Auto,Black,"$16,001 ",78758-7841,SUV,8158584,Austin
C_CND_003684,1/12/2022,John,Male,"$13,500 ",Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Black,"$69,000 ",78758-7841,SUV,8687698,Austin
C_CND_003685,1/17/2022,Avery,Male,"$13,500 ",C & M Motors Inc,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,000 ",60504-7114,SUV,8525846,Aurora
C_CND_003686,1/21/2022,Jessica,Female,"$13,500 ",Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,"$21,000 ",85257-3102,SUV,6053967,Scottsdale
C_CND_003687,1/27/2022,Liam,Male,"$13,500 ",Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000 ",85257-3102,SUV,7085492,Scottsdale
C_CND_003688,1/28/2022,Logan,Male,"$13,500 ",Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",06457-3834,SUV,7536144,Middletown
C_CND_003689,1/30/2022,Louis,Male,"$13,500 ",Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000 ",38701-8047,SUV,7465437,Greenville
C_CND_003690,2/3/2022,Karla,Female,"$13,500 ",Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000 ",85257-3102,SUV,7539875,Scottsdale
C_CND_003691,2/3/2022,Marco,Female,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Overhead Camshaft,Manual,Black,"$43,000 ",99301-3882,SUV,7480624,Pasco
C_CND_003692,2/3/2022,Mark,Male,"$13,500 ",Rabun Used Car Sales,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000 ",85257-3102,SUV,8148532,Scottsdale
C_CND_003693,2/6/2022,Katie,Male,"$13,500 ",Chrysler of Tri-Cities,Toyota,Tacoma,Overhead Camshaft,Manual,Black,"$36,000 ",99301-3882,SUV,8982126,Pasco
C_CND_003694,2/14/2022,Pauline,Male,"$13,500 ",Capitol KIA,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$26,000 ",38701-8047,SUV,7732717,Greenville
C_CND_003695,2/14/2022,Felix,Male,"$13,500 ",Iceberg Rentals,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",53546-9427,SUV,7653538,Scottsdale
C_CND_003696,2/18/2022,Lauryn,Male,"$13,500 ",Star Enterprises Inc,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",99301-3882,SUV,6289861,Pasco
C_CND_003697,3/1/2022,Mckenzie,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$19,000 ",99301-3882,SUV,8946990,Pasco
C_CND_003698,3/2/2022,Nataly,Male,"$13,500 ",Scrivener Performance Engineering,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,000 ",38701-8047,SUV,6762376,Greenville
C_CND_003699,3/2/2022,Nicolas,Male,"$13,500 ",Clay Johnson Auto Sales,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",78758-7841,SUV,7576050,Austin
C_CND_003700,3/5/2022,Nathalia,Male,"$13,500 ",Suburban Ford,Lexus,LX470,Double Overhead Camshaft,Auto,Black,"$22,000 ",53546-9427,SUV,8853560,Janesville
C_CND_003701,3/5/2022,Penelope,Male,"$13,500 ",Enterprise Rent A Car,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,001 ",60504-7114,SUV,7415369,Aurora
C_CND_003702,3/5/2022,Nia,Female,"$13,500 ",Race Car Help,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",78758-7841,SUV,6099899,Austin
C_CND_003703,3/5/2022,Nylah,Female,"$13,500 ",Scrivener Performance Engineering,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,"$18,000 ",38701-8047,SUV,8715850,Greenville
C_CND_003704,3/8/2022,Ruby,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Volvo,S70,Double Overhead Camshaft,Auto,Black,"$26,001 ",53546-9427,SUV,6740906,Janesville
C_CND_003705,3/8/2022,Simcha,Female,"$13,500 ",Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000 ",99301-3882,SUV,6790398,Pasco
C_CND_003706,3/8/2022,Solomon,Male,"$13,500 ",Tri-State Mack Inc,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",85257-3102,SUV,6799776,Scottsdale
C_CND_003707,3/12/2022,Selena,Male,"$13,500 ",Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Black,"$18,000 ",60504-7114,SUV,8830216,Aurora
C_CND_003708,3/12/2022,Serenity,Female,"$13,500 ",Scrivener Performance Engineering,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,"$17,000 ",38701-8047,SUV,8755273,Greenville
C_CND_003709,3/16/2022,Taylor,Male,"$13,500 ",Gartner Buick Hyundai Saab,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$19,000 ",38701-8047,SUV,8519023,Greenville
C_CND_003710,3/16/2022,Valerie,Male,"$13,500 ",Nebo Chevrolet,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,000 ",06457-3834,SUV,8904235,Middletown
C_CND_003711,3/16/2022,Taylor,Male,"$13,500 ",U-Haul CO,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",78758-7841,SUV,7805748,Austin
C_CND_003712,3/16/2022,Wilson,Female,"$13,500 ",Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,"$43,000 ",85257-3102,SUV,6791904,Janesville
C_CND_003713,3/19/2022,Enzo,Male,"$13,500 ",Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000 ",53546-9427,SUV,7716093,Janesville
C_CND_003714,3/20/2022,Yitta,Male,"$13,500 ",Gartner Buick Hyundai Saab,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",38701-8047,SUV,8676724,Greenville
C_CND_003715,3/22/2022,Lena,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Chrysler,Sebring Conv.,Double Overhead Camshaft,Auto,Black,"$16,000 ",53546-9427,SUV,6707202,Janesville
C_CND_003716,3/24/2022,Anthony,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Black,"$21,000 ",06457-3834,SUV,7134917,Middletown
C_CND_003717,3/28/2022,Thea,Male,"$13,500 ",Chrysler Plymouth,Audi,A6,Double Overhead Camshaft,Auto,Black,"$14,000 ",53546-9427,SUV,7196251,Janesville
C_CND_003718,3/29/2022,Avery,Male,"$13,500 ",U-Haul CO,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",78758-7841,SUV,8905787,Austin
C_CND_003719,4/2/2022,Eoda,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,000 ",53546-9427,SUV,7094856,Janesville
C_CND_003720,4/2/2022,Jace,Male,"$13,500 ",U-Haul CO,Ford,Expedition,Overhead Camshaft,Manual,Black,"$10,000 ",78758-7841,SUV,8515874,Middletown
C_CND_003721,4/4/2022,Arthur,Male,"$13,500 ",U-Haul CO,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$19,000 ",78758-7841,SUV,7569346,Austin
C_CND_003722,4/4/2022,James,Male,"$13,500 ",Gartner Buick Hyundai Saab,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000 ",38701-8047,SUV,8034304,Janesville
C_CND_003723,4/5/2022,Cora,Female,"$13,500 ",Suburban Ford,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000 ",53546-9427,SUV,8507740,Janesville
C_CND_003724,4/5/2022,Ilana,Male,"$13,500 ",Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,000 ",53546-9427,SUV,6656828,Janesville
C_CND_003725,4/6/2022,Eliza,Male,"$13,500 ",Saab-Belle Dodge,Ford,Taurus,Overhead Camshaft,Manual,Black,"$69,000 ",60504-7114,SUV,6027795,Aurora
C_CND_003726,4/11/2022,Julian,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Acura,RL,Double Overhead Camshaft,Auto,Black,"$24,000 ",06457-3834,SUV,6592379,Middletown
C_CND_003727,4/13/2022,Mason,Male,"$13,500 ",Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",38701-8047,SUV,8554201,Aurora
C_CND_003728,4/16/2022,Michael,Male,"$13,500 ",Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",38701-8047,SUV,7502126,Greenville
C_CND_003729,4/17/2022,Hazel,Female,"$13,500 ",Tri-State Mack Inc,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,001 ",85257-3102,SUV,7160561,Scottsdale
C_CND_003730,4/20/2022,Kaitlyn,Female,"$13,500 ",McKinney Dodge Chrysler Jeep,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",85257-3102,SUV,8337864,Scottsdale
C_CND_003731,4/20/2022,Victor,Male,"$13,500 ",Rabun Used Car Sales,Ford,Taurus,Double Overhead Camshaft,Auto,Black,"$12,000 ",85257-3102,SUV,6418961,Scottsdale
C_CND_003732,4/21/2022,Kate,Male,"$13,500 ",Motor Vehicle Branch Office,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,000 ",78758-7841,SUV,6106476,Austin
C_CND_003733,4/21/2022,Louis,Female,"$13,500 ",Suburban Ford,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000 ",53546-9427,SUV,6889622,Janesville
C_CND_003734,4/25/2022,Lauren,Male,"$13,500 ",Scrivener Performance Engineering,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,000 ",38701-8047,SUV,6814712,Greenville
C_CND_003735,4/25/2022,Layla,Male,"$13,500 ",Star Enterprises Inc,Volvo,S70,Overhead Camshaft,Manual,Black,"$22,000 ",99301-3882,SUV,8096765,Pasco
C_CND_003736,4/25/2022,Lea,Male,"$13,500 ",Suburban Ford,Saturn,SC,Double Overhead Camshaft,Auto,Black,"$33,000 ",53546-9427,SUV,8010489,Janesville
C_CND_003737,4/25/2022,Lizbeth,Male,"$13,500 ",Nebo Chevrolet,Audi,A6,Overhead Camshaft,Manual,Black,"$85,000 ",06457-3834,SUV,8531461,Middletown
C_CND_003738,4/26/2022,Liliana,Male,"$13,500 ",Tri-State Mack Inc,Ford,Ranger,Overhead Camshaft,Manual,Black,"$18,001 ",85257-3102,SUV,7968761,Scottsdale
C_CND_003739,4/26/2022,Ali,Male,"$13,500 ",Motor Vehicle Branch Office,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,000 ",78758-7841,SUV,7432304,Austin
C_CND_003740,4/26/2022,Londyn,Female,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,000 ",99301-3882,SUV,8861669,Pasco
C_CND_003741,4/27/2022,Lola,Male,"$13,500 ",Chrysler of Tri-Cities,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",99301-3882,SUV,6494939,Pasco
C_CND_003742,4/30/2022,Maeve,Female,"$13,500 ",Motor Vehicle Branch Office,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$21,000 ",78758-7841,SUV,6160535,Austin
C_CND_003743,4/30/2022,Malky,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",99301-3882,SUV,8819549,Pasco
C_CND_003744,5/1/2022,Maya,Female,"$13,500 ",Scrivener Performance Engineering,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",38701-8047,SUV,6432373,Greenville
C_CND_003745,5/2/2022,Michaela,Male,"$13,500 ",Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000 ",85257-3102,SUV,7490768,Scottsdale
C_CND_003746,5/3/2022,Riley,Male,"$13,500 ",Race Car Help,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$19,000 ",78758-7841,SUV,8959829,Austin
C_CND_003747,5/7/2022,Olivia,Male,"$13,500 ",Enterprise Rent A Car,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,"$27,000 ",60504-7114,SUV,7471975,Aurora
C_CND_003748,5/7/2022,Gabriel,Male,"$13,500 ",Race Car Help,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",78758-7841,SUV,8042015,Austin
C_CND_003749,5/7/2022,Jade,Female,"$13,500 ",Ryder Truck Rental and Leasing,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,000 ",06457-3834,SUV,7884019,Middletown
C_CND_003750,5/8/2022,Skye,Female,"$13,500 ",C & M Motors Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,"$10,001 ",60504-7114,SUV,7649184,Aurora
C_CND_003751,5/10/2022,Jamari,Male,"$13,500 ",Enterprise Rent A Car,Acura,RL,Double Overhead Camshaft,Auto,Black,"$24,000 ",60504-7114,SUV,6124724,Aurora
C_CND_003752,5/12/2022,Sadie,Male,"$13,500 ",Tri-State Mack Inc,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,000 ",85257-3102,SUV,7388375,Scottsdale
C_CND_003753,5/12/2022,Tiana,Male,"$13,500 ",Motor Vehicle Branch Office,Ford,Expedition,Overhead Camshaft,Manual,Black,"$10,000 ",78758-7841,SUV,6118939,Austin
C_CND_003754,5/22/2022,Tamar,Male,"$13,500 ",Ryder Truck Rental and Leasing,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,001 ",06457-3834,SUV,8589398,Middletown
C_CND_003755,5/22/2022,Irene,Male,"$13,500 ",Motor Vehicle Branch Office,Ford,Taurus,Overhead Camshaft,Manual,Black,"$69,000 ",78758-7841,SUV,7904133,Janesville
C_CND_003756,5/23/2022,Amy,Male,"$13,500 ",Motor Vehicle Branch Office,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",78758-7841,SUV,6772946,Austin
C_CND_003757,5/23/2022,Isabelle,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Audi,A6,Double Overhead Camshaft,Auto,Black,"$27,000 ",99301-3882,SUV,6055938,Aurora
C_CND_003758,5/25/2022,Geoffrey,Male,"$13,500 ",Pars Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,"$18,000 ",38701-8047,SUV,8784694,Greenville
C_CND_003759,5/26/2022,Julia,Male,"$13,500 ",Ryder Truck Rental and Leasing,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$26,000 ",06457-3834,SUV,7386886,Aurora
C_CND_003760,5/28/2022,Ava,Female,"$13,500 ",C & M Motors Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,"$18,000 ",60504-7114,SUV,8490078,Aurora
C_CND_003761,5/28/2022,Empty,Male,"$13,500 ",Ryder Truck Rental and Leasing,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,000 ",06457-3834,SUV,7606705,Middletown
C_CND_003762,5/30/2022,Natalie,Male,"$13,500 ",Ryder Truck Rental and Leasing,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,000 ",06457-3834,SUV,8405158,Janesville
C_CND_003763,5/31/2022,Andy,Male,"$13,500 ",C & M Motors Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",60504-7114,SUV,7636072,Aurora
C_CND_003764,5/31/2022,Aryan,Male,"$13,500 ",Clay Johnson Auto Sales,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,"$49,000 ",78758-7841,SUV,7334038,Austin
C_CND_003765,5/31/2022,Boris,Male,"$13,500 ",Tri-State Mack Inc,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,000 ",85257-3102,SUV,8200814,Scottsdale
C_CND_003766,6/1/2022,Abraham,Male,"$13,500 ",Suburban Ford,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",53546-9427,SUV,8710030,Janesville
C_CND_003767,6/12/2022,Joseph,Male,"$13,500 ",Ryder Truck Rental and Leasing,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,"$12,000 ",06457-3834,SUV,6318889,Middletown
C_CND_003768,6/13/2022,Julian,Male,"$13,500 ",Scrivener Performance Engineering,Mercedes-B,M-Class,Double Overhead Camshaft,Auto,Black,"$18,000 ",38701-8047,SUV,6179472,Greenville
C_CND_003769,6/13/2022,Justin,Male,"$13,500 ",Star Enterprises Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,"$18,000 ",99301-3882,SUV,7634198,Pasco
C_CND_003770,6/15/2022,Dylan,Male,"$13,500 ",Saab-Belle Dodge,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,000 ",60504-7114,SUV,7863345,Middletown
C_CND_003771,6/18/2022,Fatima,Male,"$13,500 ",Classic Chevy,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,000 ",85257-3102,SUV,8035489,Janesville
C_CND_003772,6/23/2022,Travis,Male,"$13,500 ",Iceberg Rentals,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,000 ",53546-9427,SUV,8784406,Janesville
C_CND_003773,6/23/2022,Kayla,Male,"$13,500 ",Saab-Belle Dodge,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000 ",60504-7114,SUV,8215064,Janesville
C_CND_003774,6/25/2022,Adam,Male,"$13,500 ",Star Enterprises Inc,Acura,RL,Double Overhead Camshaft,Auto,Black,"$24,001 ",99301-3882,SUV,7273326,Pasco
C_CND_003775,6/26/2022,Ahmed,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,"$42,001 ",53546-9427,SUV,6500975,Janesville
C_CND_003776,6/26/2022,Madison,Male,"$13,500 ",Nebo Chevrolet,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",06457-3834,SUV,8737119,Pasco
C_CND_003777,6/28/2022,Amare,Male,"$13,500 ",Suburban Ford,Cadillac,Seville,Overhead Camshaft,Manual,Black,"$44,000 ",53546-9427,SUV,8812684,Janesville
C_CND_003778,7/3/2022,Olivia,Male,"$13,500 ",Chrysler of Tri-Cities,Audi,A6,Overhead Camshaft,Manual,Black,"$15,000 ",99301-3882,SUV,6073429,Austin
C_CND_003779,7/5/2022,Chris,Male,"$13,500 ",Suburban Ford,Ford,Expedition,Overhead Camshaft,Manual,Black,"$10,000 ",53546-9427,SUV,6185077,Janesville
C_CND_003780,7/6/2022,Devin,Male,"$13,500 ",Suburban Ford,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000 ",53546-9427,SUV,6080499,Janesville
C_CND_003781,7/18/2022,Zoe,Male,"$13,500 ",Chrysler Plymouth,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000 ",53546-9427,SUV,7879672,Janesville
C_CND_003782,7/18/2022,Thomas,Male,"$13,500 ",Hatfield Volkswagen,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",99301-3882,SUV,8689429,Pasco
C_CND_003783,7/24/2022,Aliza,Male,"$13,500 ",Scrivener Performance Engineering,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,000 ",38701-8047,SUV,7159677,Greenville
C_CND_003784,7/30/2022,Carmen,Male,"$13,500 ",Diehl Motor CO Inc,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",06457-3834,SUV,6092369,Pasco
C_CND_003785,8/7/2022,Alexandria,Male,"$13,500 ",Scrivener Performance Engineering,BMW,528i,Double Overhead Camshaft,Auto,Black,"$31,000 ",38701-8047,SUV,7289947,Greenville
C_CND_003786,8/7/2022,Brucha,Male,"$13,500 ",Rabun Used Car Sales,Acura,RL,Double Overhead Camshaft,Auto,Black,"$24,000 ",85257-3102,SUV,8635324,Scottsdale
C_CND_003787,8/9/2022,Dalia,Male,"$13,500 ",Pars Auto Sales,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$41,000 ",38701-8047,SUV,6478728,Greenville
C_CND_003788,8/9/2022,Quentin,Male,"$13,500 ",U-Haul CO,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000 ",78758-7841,SUV,6462822,Austin
C_CND_003789,8/10/2022,Vincent,Male,"$13,500 ",Race Car Help,Audi,A6,Overhead Camshaft,Manual,Black,"$25,000 ",78758-7841,SUV,6497926,Scottsdale
C_CND_003790,8/13/2022,Eloise,Female,"$13,500 ",U-Haul CO,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$19,000 ",78758-7841,SUV,6546907,Austin
C_CND_003791,8/15/2022,Ester,Female,"$13,500 ",Classic Chevy,Audi,A6,Overhead Camshaft,Manual,Black,"$15,001 ",85257-3102,SUV,7628779,Scottsdale
C_CND_003792,8/16/2022,Axel,Male,"$13,500 ",Ryder Truck Rental and Leasing,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,000 ",06457-3834,SUV,8447505,Middletown
C_CND_003793,8/16/2022,Brayden,Male,"$13,500 ",U-Haul CO,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000 ",78758-7841,SUV,8166192,Austin
C_CND_003794,8/16/2022,Fiona,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,"$18,000 ",60504-7114,SUV,8257705,Aurora
C_CND_003795,8/17/2022,Byron,Female,"$13,500 ",Chrysler Plymouth,Plymouth,Neon,Overhead Camshaft,Manual,Black,"$29,000 ",53546-9427,SUV,6158267,Janesville
C_CND_003796,8/21/2022,Aisha,Male,"$13,500 ",McKinney Dodge Chrysler Jeep,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,000 ",85257-3102,SUV,8258577,Scottsdale
C_CND_003797,8/23/2022,Annie,Male,"$13,500 ",Star Enterprises Inc,Audi,A6,Double Overhead Camshaft,Auto,Black,"$14,000 ",99301-3882,SUV,6088671,Pasco
C_CND_003798,8/24/2022,Catherine,Female,"$13,500 ",Enterprise Rent A Car,Ford,Expedition,Overhead Camshaft,Manual,Black,"$10,001 ",60504-7114,SUV,7860279,Aurora
C_CND_003799,8/24/2022,Charlotte,Female,"$13,500 ",Hatfield Volkswagen,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,"$38,001 ",99301-3882,SUV,7415224,Pasco
C_CND_003800,8/24/2022,Juliet,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$24,000 ",53546-9427,SUV,6907552,Janesville
C_CND_003801,8/28/2022,Elaine,Male,"$13,500 ",Ryder Truck Rental and Leasing,Ford,Expedition,Double Overhead Camshaft,Auto,Black,"$26,000 ",06457-3834,SUV,6599483,Middletown
C_CND_003802,9/3/2022,Mary,Female,"$13,500 ",C & M Motors Inc,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,001 ",60504-7114,SUV,7501055,Aurora
C_CND_003803,9/5/2022,Lillian,Male,"$13,500 ",Star Enterprises Inc,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,000 ",99301-3882,SUV,8790191,Pasco
